Turnier;Saison;Liga;Runde;Brett;Team_Weiss;Weiss;Elo_Weiss;Team_Schwarz;Schwarz;Elo_Schwarz;Ergebnis
SMM;2026;3. Liga - Nordwest 2;1;4;Riehen 5;Niklas Oktai;1590;Birseck 3;Stephan Bonauer;1473;1 - 1
SMM;2026;3. Liga - Nordwest 2;1;5;Birseck 3;Timothée Cuénod;1492;Riehen 5;Lian Madhani;1200;2 - 0
SMM;2026;3. Liga - Nordwest 2;1;6;Riehen 5;Sophie Anis;1200;Birseck 3;Nikita Cardinaux;1704;0 - 2
SMM;2026;3. Liga - Nordwest 2;1;1;Olten 3;Olexiy Musienko;1808;Olten 4;Thomas Schmidt;1663;1 - 1
SMM;2026;3. Liga - Nordwest 2;1;2;Olten 4;Daniel Steiner;1444;Olten 3;Walter Stegmaier;2006;2 - 0
SMM;2026;3. Liga - Nordwest 2;1;3;Olten 3;Markus Angst;1739;Olten 4;Roman Bösch;1639;1 - 1
SMM;2026;3. Liga - Nordwest 2;1;4;Olten 4;Erik Schrader;1486;Olten 3;Guido Born;1708;2 - 0
SMM;2026;3. Liga - Nordwest 2;1;5;Olten 3;René Steiner;1729;Olten 4;Ralf Doerendahl;1489;2 - 0
SMM;2026;3. Liga - Nordwest 2;1;6;Olten 4;Anton Rüegg;1249;Olten 3;Urs Fazis;1523;0 - 2
SMM;2026;3. Liga - Nordwest 2;2;1;Riehen 5;Danylo Synytskyi;1630;Olten 3;Paul Niederer;1800;1 - 1
SMM;2026;3. Liga - Nordwest 2;2;2;Olten 3;Walter Stegmaier;2006;Riehen 5;Uwe Hecht;1776;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;3;Riehen 5;Dario Wachholz;1531;Olten 3;Markus Angst;1739;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;4;Olten 3;Guido Born;1708;Riehen 5;Niklas Oktai;1590;0 - 2
SMM;2026;3. Liga - Nordwest 2;2;5;Riehen 5;Ian Bishop;1582;Olten 3;René Steiner;1729;1 - 1
SMM;2026;3. Liga - Nordwest 2;2;6;Olten 3;Urs Fazis;1523;Riehen 5;Sophie Anis;1200;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;1;Echiquier Bruntrutain 2;Michaël Desboeufs;1552;Olten 4;Daniel Steiner;1444;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;2;Olten 4;Michael Grolimund;1629;Echiquier Bruntrutain 2;Cédric Desboeufs;1781;0 - 2
SMM;2026;3. Liga - Nordwest 2;2;3;Echiquier Bruntrutain 2;Alexandre Desboeufs;1872;Olten 4;Roman Bösch;1639;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;4;Olten 4;Roman Aeschlimann;1636;Echiquier Bruntrutain 2;Alec Schneider;1450;0 - 2
SMM;2026;3. Liga - Nordwest 2;2;5;Echiquier Bruntrutain 2;Jean-Pierre Tisserand;1766;Olten 4;Erik Schrader;1486;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;6;Olten 4;;;Echiquier Bruntrutain 2;Marco Retti;1523;4 - 6
SMM;2026;3. Liga - Nordwest 2;2;1;Rhy 1;Rolf Haag;1592;Birseck 3;Claude Monnat;1727;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;2;Birseck 3;Eric Ellenbroek;1778;Rhy 1;Darmen Konysbekov;1628;0 - 2
SMM;2026;3. Liga - Nordwest 2;2;3;Rhy 1;Ismail Irfan Ödül;1477;Birseck 3;Nikita Cardinaux;1704;1 - 1
SMM;2026;3. Liga - Nordwest 2;2;4;Birseck 3;Peter Mattmann;1743;Rhy 1;André Schneider;1556;2 - 0
SMM;2026;3. Liga - Nordwest 2;2;5;Rhy 1;Norbert Rudschuck;1661;Birseck 3;Timothée Cuénod;1492;0 - 2
SMM;2026;3. Liga - Nordwest 2;2;6;Birseck 3;Stephan Bonauer;1473;Rhy 1;Robert Kaiser;1582;2 - 0
SMM;2026;3. Liga - Nordwest 2;3;1;Echiquier Bruntrutain 2;Alec Schneider;1450;Rhy 1;Darmen Konysbekov;1628;2 - 0
SMM;2026;3. Liga - Nordwest 2;3;2;Rhy 1;Robert Kaiser;1582;Echiquier Bruntrutain 2;Eliot Greiner;1783;0 - 2
SMM;2026;3. Liga - Nordwest 2;3;3;Echiquier Bruntrutain 2;Kevin Seewer;1450;Rhy 1;Moritz Ferstl;;2 - 0
SMM;2026;3. Liga - Nordwest 2;3;4;Rhy 1;Hansruedi Jost;1200;Echiquier Bruntrutain 2;Alexis Loetscher;1566;0 - 2
SMM;2026;3. Liga - Nordwest 2;3;5;Echiquier Bruntrutain 2;Alexandre Sommer;;Rhy 1;Dario Schmid;;0 - 2
SMM;2026;3. Liga - Nordwest 2;3;6;Rhy 1;Justin Jäger;;Echiquier Bruntrutain 2;Erwan Bourquard;1442;0 - 2
SMM;2026;3. Liga - Nordwest 2;3;1;Court 3;Walter Zingg;1827;Olten 3;Olexiy Musienko;1808;2 - 0
SMM;2026;3. Liga - Nordwest 2;3;2;Olten 3;Paul Niederer;1800;Court 3;Alastair Leuzinger;1615;1 - 1
SMM;2026;3. Liga - Nordwest 2;3;3;Court 3;Kurt Steiner;1705;Olten 3;Guido Born;1708;1 - 1
SMM;2026;3. Liga - Nordwest 2;3;4;Olten 3;Walter Stegmaier;2006;Court 3;Julien Degiacometti;1494;1 - 1
SMM;2026;3. Liga - Nordwest 2;3;5;Court 3;Camille Bigler;1439;Olten 3;Urs Fazis;1523;0 - 2
SMM;2026;3. Liga - Nordwest 2;3;6;Olten 3;Markus Angst;1739;Court 3;Antonio Bulgheroni;1396;2 - 0
SMM;2026;3. Liga - Nordwest 2;3;1;Riehen 5;Beat Spielmann;1766;Olten 4;Roman Aeschlimann;1636;2 - 0
SMM;2026;3. Liga - Nordwest 2;3;2;Olten 4;Erik Schrader;1486;Riehen 5;Dario Wachholz;1531;1 - 1
SMM;2026;3. Liga - Nordwest 2;3;3;Riehen 5;Niklas Oktai;1590;Olten 4;Fabio Ray Rüegsegger;1542;1 - 1
SMM;2026;3. Liga - Nordwest 2;3;4;Olten 4;Robin Degen;;Riehen 5;Sophie Anis;1200;2 - 0
SMM;2026;3. Liga - Nordwest 2;3;5;Riehen 5;Lian Madhani;1200;Olten 4;Ralf Doerendahl;1489;0 - 2
SMM;2026;3. Liga - Nordwest 2;3;6;Olten 4;Zakhar Ardoteli;1400;Riehen 5;Ruedi Kummrow;1690;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;1;Birseck 3;Peter Mattmann;1743;Olten 3;Paul Niederer;1800;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;2;Olten 3;Peter Schmid;1701;Birseck 3;Claude Monnat;1727;2 - 0
SMM;2026;3. Liga - Nordwest 2;4;3;Birseck 3;Peter Kettiger;1654;Olten 3;Walter Stegmaier;2006;0 - 2
SMM;2026;3. Liga - Nordwest 2;4;4;Olten 3;Guido Born;1708;Birseck 3;Nikita Cardinaux;1704;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;5;Birseck 3;Timothée Cuénod;1492;Olten 3;Markus Angst;1739;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;6;Olten 3;Urs Fazis;1523;Birseck 3;Florian Rosebrock;1450;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;1;Rhy 1;Janis Steinacher;1937;Court 3;Bruno Bosco;1575;2 - 0
SMM;2026;3. Liga - Nordwest 2;4;2;Court 3;Kurt Steiner;1705;Rhy 1;Az Damdinsuren;1886;0 - 2
SMM;2026;3. Liga - Nordwest 2;4;3;Rhy 1;Ismail Irfan Ödül;1477;Court 3;Antonio Bulgheroni;1396;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;4;Court 3;Joël Schaer;1322;Rhy 1;Darmen Konysbekov;1628;0 - 2
SMM;2026;3. Liga - Nordwest 2;4;5;Rhy 1;Robert Kaiser;1582;Court 3;Camille Bigler;1439;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;6;Court 3;Julien Degiacometti;1494;Rhy 1;Rolf Haag;1592;2 - 0
SMM;2026;3. Liga - Nordwest 2;4;1;Riehen 5;Dario Wachholz;1531;Echiquier Bruntrutain 2;Marco Retti;1523;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;2;Echiquier Bruntrutain 2;Jean-Pierre Tisserand;1766;Riehen 5;Danylo Synytskyi;1630;1 - 1
SMM;2026;3. Liga - Nordwest 2;4;3;Riehen 5;Ruedi Kummrow;1690;Echiquier Bruntrutain 2;Martin Schneider;1450;0 - 2
SMM;2026;3. Liga - Nordwest 2;4;4;Echiquier Bruntrutain 2;Gaetan Parrat;;Riehen 5;Niklas Oktai;1590;0 - 2
SMM;2026;3. Liga - Nordwest 2;4;5;Riehen 5;Ian Bishop;1582;Echiquier Bruntrutain 2;Elina Meusy;;2 - 0
SMM;2026;3. Liga - Nordwest 2;4;6;Echiquier Bruntrutain 2;Luca Schaller;1200;Riehen 5;Felix Li;1200;2 - 0
SMM;2026;3. Liga - Nordwest 2;5;1;Olten 3;Paul Niederer;1800;Rhy 1;Az Damdinsuren;1886;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;2;Rhy 1;Rolf Haag;1592;Olten 3;Olexiy Musienko;1808;1 - 1
SMM;2026;3. Liga - Nordwest 2;5;3;Olten 3;Walter Stegmaier;2006;Rhy 1;Darmen Konysbekov;1628;1 - 1
SMM;2026;3. Liga - Nordwest 2;5;4;Rhy 1;Robert Kaiser;1582;Olten 3;Guido Born;1708;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;5;Olten 3;Markus Angst;1739;Rhy 1;Norbert Rudschuck;1661;1 - 1
SMM;2026;3. Liga - Nordwest 2;5;6;Rhy 1;Hansruedi Jost;1200;Olten 3;Urs Fazis;1523;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;1;Olten 4;Thomas Schmidt;1663;Birseck 3;Nikita Cardinaux;1704;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;2;Birseck 3;Peter Mattmann;1743;Olten 4;Michael Grolimund;1629;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;3;Olten 4;Roman Bösch;1639;Birseck 3;Claude Monnat;1727;2 - 0
SMM;2026;3. Liga - Nordwest 2;5;4;Birseck 3;Andrea Huber;1350;Olten 4;Fabio Ray Rüegsegger;1542;2 - 0
SMM;2026;3. Liga - Nordwest 2;5;5;Olten 4;Erik Schrader;1486;Birseck 3;;;6 - 4
SMM;2026;3. Liga - Nordwest 2;5;6;Birseck 3;;;Olten 4;Ralf Doerendahl;1489;4 - 6
SMM;2026;3. Liga - Nordwest 2;5;1;Court 3;Kurt Steiner;1705;Riehen 5;Danylo Synytskyi;1630;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;2;Riehen 5;Uwe Hecht;1776;Court 3;Julien Degiacometti;1494;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;3;Court 3;Antonio Bulgheroni;1396;Riehen 5;Beat Spielmann;1766;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;4;Riehen 5;Niklas Oktai;1590;Court 3;Soulimann Sharaf;;2 - 0
SMM;2026;3. Liga - Nordwest 2;5;5;Court 3;Camille Bigler;1439;Riehen 5;Dario Wachholz;1531;0 - 2
SMM;2026;3. Liga - Nordwest 2;5;6;Riehen 5;Ali Hamza Dogan;;Court 3;Yannick Poli;;0 - 2
SMM;2026;4. Liga - Nordwest 2;1;1;Olten 5;Otmar Wigger;1544;Therwil 3;Vito Lo Presti;1350;2 - 0
SMM;2026;4. Liga - Nordwest 2;1;2;Therwil 3;Jasmin Maurer;1578;Olten 5;Martin Spiegel;1480;1 - 1
SMM;2026;4. Liga - Nordwest 2;1;3;Olten 5;Valentino Foggetta;1616;Therwil 3;Joël Suter;;2 - 0
SMM;2026;4. Liga - Nordwest 2;1;4;Therwil 3;Dieter Salathe;;Olten 5;Jonathan Hüttinger;1713;2 - 0
SMM;2026;4. Liga - Nordwest 2;1;1;Trümmerfeld 5;Koray-Utku Yagci;1200;Baden-Brugg 9;Ruthvik Vemulapati;1200;0 - 2
SMM;2026;4. Liga - Nordwest 2;1;2;Baden-Brugg 9;Jonas Posch;1200;Trümmerfeld 5;Gökdeniz Cinar;1204;2 - 0
SMM;2026;4. Liga - Nordwest 2;1;3;Trümmerfeld 5;Ferdinand Löffler;1200;Baden-Brugg 9;Jasmin Posch;1200;0 - 2
SMM;2026;4. Liga - Nordwest 2;1;4;Baden-Brugg 9;Felix Friedrich;;Trümmerfeld 5;Thomas Bollinger;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;1;1;DSSP 1;Jurij Luisier;1200;Döttingen-Klingnau 2;Edgar Arturo Ramirez Orozco;1558;1 - 1
SMM;2026;4. Liga - Nordwest 2;1;2;Döttingen-Klingnau 2;Ronny Rohner;;DSSP 1;Stsiapan Varshauski;1402;0 - 2
SMM;2026;4. Liga - Nordwest 2;1;3;DSSP 1;Matei Barrera;1494;Döttingen-Klingnau 2;Lukas Wildi;1400;1 - 1
SMM;2026;4. Liga - Nordwest 2;1;4;Döttingen-Klingnau 2;Patrice Keusch;1448;DSSP 1;John Gabele;1440;2 - 0
SMM;2026;4. Liga - Nordwest 2;1;1;Rhy 2;Darmen Konysbekov;1628;Süci 1;Maté Süket;1860;2 - 0
SMM;2026;4. Liga - Nordwest 2;1;2;Süci 1;Mark Süket;1788;Rhy 2;Gustavo Barros;1643;1 - 1
SMM;2026;4. Liga - Nordwest 2;1;3;Rhy 2;Ismail Irfan Ödül;1477;Süci 1;Ferenc Süket;1628;0 - 2
SMM;2026;4. Liga - Nordwest 2;1;4;Süci 1;Thomas Kougias;1552;Rhy 2;Moritz Ferstl;;0 - 2
SMM;2026;4. Liga - Nordwest 2;2;1;Baden-Brugg 9;Yansheng Gong;1357;DSSP 1;Jurij Luisier;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;2;DSSP 1;Juri Meier;1285;Baden-Brugg 9;Ruthvik Vemulapati;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;3;Baden-Brugg 9;Ishaan Pradeep;;DSSP 1;Nikita Amirkhanov;1644;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;4;DSSP 1;Thomas Stevens;1200;Baden-Brugg 9;Jonas Posch;1200;1 - 1
SMM;2026;4. Liga - Nordwest 2;2;1;Therwil 3;Vito Lo Presti;1350;Trümmerfeld 5;Sajal Shraddha;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;2;Trümmerfeld 5;Marika Hess;1200;Therwil 3;Jasmin Maurer;1578;0 - 2
SMM;2026;4. Liga - Nordwest 2;2;3;Therwil 3;Stephan Marsch;1496;Trümmerfeld 5;Koray-Utku Yagci;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;4;Trümmerfeld 5;Adrian Barbey;1200;Therwil 3;Patric Bernardi;;0 - 2
SMM;2026;4. Liga - Nordwest 2;2;1;Rhy 2;Roland Fuchs;1450;Olten 5;Jonathan Hüttinger;1713;0 - 2
SMM;2026;4. Liga - Nordwest 2;2;2;Olten 5;Valentino Foggetta;1616;Rhy 2;Moritz Ferstl;;0 - 2
SMM;2026;4. Liga - Nordwest 2;2;3;Rhy 2;Dario Schmid;;Olten 5;Robin Degen;;0 - 2
SMM;2026;4. Liga - Nordwest 2;2;4;Olten 5;Ralf Doerendahl;1489;Rhy 2;Hansruedi Jost;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;1;Süci 1;Maté Süket;1860;Döttingen-Klingnau 2;Ronny Rohner;;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;2;Döttingen-Klingnau 2;Lukas Wildi;1400;Süci 1;Mark Süket;1788;0 - 2
SMM;2026;4. Liga - Nordwest 2;2;3;Süci 1;Ferenc Süket;1628;Döttingen-Klingnau 2;Viraj Kukkerabettu;1456;2 - 0
SMM;2026;4. Liga - Nordwest 2;2;4;Döttingen-Klingnau 2;Sokol Biba;;Süci 1;Thomas Kougias;1552;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;1;Trümmerfeld 5;Shu Chen;;Rhy 2;Roland Fuchs;1450;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;2;Rhy 2;Platon Klimov;;Trümmerfeld 5;Thomas Bollinger;1200;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;3;Trümmerfeld 5;Ferdinand Löffler;1200;Rhy 2;Riya Pradeep;;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;4;Rhy 2;Stephan Eliczi;1322;Trümmerfeld 5;Amogh Patil;1400;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;1;DSSP 1;Jurij Luisier;1200;Therwil 3;Vito Lo Presti;1350;2 - 0
SMM;2026;4. Liga - Nordwest 2;3;2;Therwil 3;Joël Suter;;DSSP 1;Huba Csonka;1222;2 - 0
SMM;2026;4. Liga - Nordwest 2;3;3;DSSP 1;Benedek Csonka;1205;Therwil 3;Dieter Salathe;;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;4;Therwil 3;Jasmin Maurer;1578;DSSP 1;Stsiapan Varshauski;1402;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;1;Döttingen-Klingnau 2;Sebastian Vögele;1200;Baden-Brugg 9;Simon Trigo;1300;0 - 2
SMM;2026;4. Liga - Nordwest 2;3;2;Baden-Brugg 9;Jonas Posch;1200;Döttingen-Klingnau 2;Kushtrim Haxhaj;1299;2 - 0
SMM;2026;4. Liga - Nordwest 2;3;3;Döttingen-Klingnau 2;Lukas Wildi;1400;Baden-Brugg 9;Jasmin Posch;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;3;4;Baden-Brugg 9;Felix Friedrich;;Döttingen-Klingnau 2;Ronny Rohner;;2 - 0
SMM;2026;4. Liga - Nordwest 2;3;1;Olten 5;Martin Spiegel;1480;Süci 1;Maté Süket;1860;2 - 0
SMM;2026;4. Liga - Nordwest 2;3;2;Süci 1;Mark Süket;1788;Olten 5;Valentino Foggetta;1616;1 - 1
SMM;2026;4. Liga - Nordwest 2;3;3;Olten 5;Jonathan Hüttinger;1713;Süci 1;Charles Edward Newkirk;;2 - 0
SMM;2026;4. Liga - Nordwest 2;3;4;Süci 1;Thomas Kougias;1552;Olten 5;André Aepli;1364;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;1;Therwil 3;Patric Bernardi;;Döttingen-Klingnau 2;Guido Weber;1795;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;2;Döttingen-Klingnau 2;Jovin Nimaikarthik Mallipudi;1245;Therwil 3;Joël Suter;;1 - 1
SMM;2026;4. Liga - Nordwest 2;4;3;Therwil 3;Vito Lo Presti;1350;Döttingen-Klingnau 2;Sokol Biba;;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;4;Döttingen-Klingnau 2;Viraj Kukkerabettu;1456;Therwil 3;Dieter Salathe;;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;1;Rhy 2;Vicentiu Bratosin;1756;DSSP 1;Jurij Luisier;1200;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;2;DSSP 1;Alexis Paris;1208;Rhy 2;Roland Fuchs;1450;2 - 0
SMM;2026;4. Liga - Nordwest 2;4;3;Rhy 2;Hansruedi Jost;1200;DSSP 1;Thomas Stevens;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;4;4;DSSP 1;John Gabele;1440;Rhy 2;Moritz Ferstl;;2 - 0
SMM;2026;4. Liga - Nordwest 2;4;1;Olten 5;Otmar Wigger;1544;Trümmerfeld 5;Koray-Utku Yagci;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;4;2;Trümmerfeld 5;Thomas Bollinger;1200;Olten 5;Martin Spiegel;1480;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;3;Olten 5;André Aepli;1364;Trümmerfeld 5;Ferdinand Löffler;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;4;4;Trümmerfeld 5;Adrian Barbey;1200;Olten 5;Jonathan Hüttinger;1713;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;1;Süci 1;Ferenc Süket;1628;Baden-Brugg 9;Ruthvik Vemulapati;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;4;2;Baden-Brugg 9;Jonas Posch;1200;Süci 1;Mark Süket;1788;0 - 2
SMM;2026;4. Liga - Nordwest 2;4;3;Süci 1;Maté Süket;1860;Baden-Brugg 9;Felix Friedrich;;2 - 0
SMM;2026;4. Liga - Nordwest 2;4;4;Baden-Brugg 9;Jasmin Posch;1200;Süci 1;Darian Gutzwiller;1633;2 - 0
SMM;2026;4. Liga - Nordwest 2;5;1;DSSP 1;Severin Gunzinger;1443;Olten 5;Otmar Wigger;1544;2 - 0
SMM;2026;4. Liga - Nordwest 2;5;2;Olten 5;Jonathan Hüttinger;1713;DSSP 1;Nikita Amirkhanov;1644;2 - 0
SMM;2026;4. Liga - Nordwest 2;5;3;DSSP 1;Jurij Luisier;1200;Olten 5;Zakhar Ardoteli;1400;2 - 0
SMM;2026;4. Liga - Nordwest 2;5;4;Olten 5;Valentino Foggetta;1616;DSSP 1;Matei Barrera;1494;0 - 2
SMM;2026;4. Liga - Nordwest 2;5;1;Döttingen-Klingnau 2;Rudolf Märki;1816;Rhy 2;;;6 - 4
SMM;2026;4. Liga - Nordwest 2;5;2;Rhy 2;;;Döttingen-Klingnau 2;Edgar Arturo Ramirez Orozco;1558;4 - 6
SMM;2026;4. Liga - Nordwest 2;5;3;Döttingen-Klingnau 2;Jovin Nimaikarthik Mallipudi;1245;Rhy 2;;;6 - 4
SMM;2026;4. Liga - Nordwest 2;5;4;Rhy 2;;;Döttingen-Klingnau 2;Viraj Kukkerabettu;1456;4 - 6
SMM;2026;4. Liga - Nordwest 2;5;1;Baden-Brugg 9;Sathvik Vemulapati;1200;Therwil 3;Patric Bernardi;;2 - 0
SMM;2026;4. Liga - Nordwest 2;5;2;Therwil 3;Jasmin Maurer;1578;Baden-Brugg 9;Fabian Rahm;;2 - 0
SMM;2026;4. Liga - Nordwest 2;5;3;Baden-Brugg 9;Jerome Schmitz;;Therwil 3;Stephan Marsch;1496;0 - 2
SMM;2026;4. Liga - Nordwest 2;5;4;Therwil 3;Vito Lo Presti;1350;Baden-Brugg 9;;;6 - 4
SMM;2026;4. Liga - Nordwest 2;5;1;Trümmerfeld 5;Marika Hess;1200;Süci 1;Ferenc Süket;1628;0 - 2
SMM;2026;4. Liga - Nordwest 2;5;2;Süci 1;Maté Süket;1860;Trümmerfeld 5;Sajal Shraddha;1200;2 - 0
SMM;2026;4. Liga - Nordwest 2;5;3;Trümmerfeld 5;Koray-Utku Yagci;1200;Süci 1;Mark Süket;1788;0 - 2
SMM;2026;4. Liga - Nordwest 2;5;4;Süci 1;Darian Gutzwiller;1633;Trümmerfeld 5;Thomas Bollinger;1200;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;1;Court 2;Christian Graber;1709;Basel SG 2;Eric Ellenbroek;1778;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;2;Basel SG 2;Pietro Gervasoni;1930;Court 2;Bruno Bosco;1575;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;3;Court 2;Nicolas Unternährer;1525;Basel SG 2;Hans Frischknecht;1767;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;4;Basel SG 2;Daniel Jost;1884;Court 2;Alain Graber;1350;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;5;Court 2;Walter Zingg;1827;Basel SG 2;Timotej Alexander Rosebrock;1450;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;1;Mett-Madretsch 1;Alush Blakaj;1838;Porrentruy Echiquier Bruntrutain 2;Nicolas Kaser;1671;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;1;2;Porrentruy Echiquier Bruntrutain 2;Alexandre Desboeufs;1872;Mett-Madretsch 1;Antonio Foglia;1415;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;3;Mett-Madretsch 1;Vittorio D'Arcangelo;1831;Porrentruy Echiquier Bruntrutain 2;Fabien Maître;1641;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;1;4;Porrentruy Echiquier Bruntrutain 2;Jean-Pierre Tisserand;1766;Mett-Madretsch 1;Pietro De Vito;1583;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;5;Mett-Madretsch 1;Matthias Gallus;1691;Porrentruy Echiquier Bruntrutain 2;Alec Schneider;1450;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;1;1;Rhy-Rheinfelden 1;;;SAMBY Basel 1;Gian Luca Costa;2387;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;1;2;SAMBY Basel 1;Samuel Blaser;1962;Rhy-Rheinfelden 1;Sandro Bolettieri;1621;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;1;3;Rhy-Rheinfelden 1;;;SAMBY Basel 1;;;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;1;4;SAMBY Basel 1;;;Rhy-Rheinfelden 1;Az Damdinsuren;1886;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;1;5;Rhy-Rheinfelden 1;Rolf Haag;1592;SAMBY Basel 1;;;6 - 4
SGM;2024/25;2. Regionalliga - Zone D;1;1;Therwil 1;Marc Jud;1497;Trümmerfeld 2;Michael Schröter;1468;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;1;2;Trümmerfeld 2;Peter Polanyi;1953;Therwil 1;Ettore Faraone;1822;0 - 2
